global_step_id,file,axis,step_id_in_file,step_deg,abs_step_deg,direction,t_s,err_px_raw,offset_px,y_zero_px,y_gain_px_per_deg,y_aligned_px,err_norm_raw,y_zero_norm,sample_idx
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.367282,-95.3355,-11.752933,-83.582567,16.716513,83.582567,-0.297923,-0.261195,11
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.399103,-95.3459,-11.752933,-83.592967,16.718593,83.592967,-0.297956,-0.261228,12
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.431294,-95.3365,-11.752933,-83.583567,16.716713,83.583567,-0.297927,-0.261199,13
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.463816,-95.325,-11.752933,-83.572067,16.714413,83.572067,-0.29789,-0.261162,14
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.495623,-95.3221,-11.752933,-83.569167,16.713833,83.569167,-0.297882,-0.261154,15
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.526731,-95.3236,-11.752933,-83.570667,16.714133,83.570667,-0.297886,-0.261158,16
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.559271,-95.3645,-11.752933,-83.611567,16.722313,83.611567,-0.298014,-0.261286,17
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.592056,-95.3841,-11.752933,-83.631167,16.726233,83.631167,-0.298075,-0.261347,18
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.624221,-95.3897,-11.752933,-83.636767,16.727353,83.636767,-0.298093,-0.261365,19
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.656694,-95.3928,-11.752933,-83.639867,16.727973,83.639867,-0.298102,-0.261374,20
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.702636,-95.3393,-11.752933,-83.586367,16.717273,83.586367,-0.297935,-0.261207,21
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.735573,-95.3699,-11.752933,-83.616967,16.723393,83.616967,-0.298031,-0.261303,22
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.768013,-95.3664,-11.752933,-83.613467,16.722693,83.613467,-0.29802,-0.261292,23
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.800098,-95.3348,-11.752933,-83.581867,16.716373,83.581867,-0.297921,-0.261193,24
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.831108,-95.3634,-11.752933,-83.610467,16.722093,83.610467,-0.298011,-0.261283,25
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.864516,-95.3898,-11.752933,-83.636867,16.727373,83.636867,-0.298093,-0.261365,26
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.895613,-95.3964,-11.752933,-83.643467,16.728693,83.643467,-0.298114,-0.261386,27
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.92763,-95.393,-11.752933,-83.640067,16.728013,83.640067,-0.298103,-0.261375,28
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.959256,-95.3996,-11.752933,-83.646667,16.729333,83.646667,-0.298124,-0.261396,29
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,0.99126,-95.4118,-11.752933,-83.658867,16.731773,83.658867,-0.298162,-0.261434,30
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,1.023264,-95.3921,-11.752933,-83.639167,16.727833,83.639167,-0.2981,-0.261372,31
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,1.055757,-95.3999,-11.752933,-83.646967,16.729393,83.646967,-0.298125,-0.261397,32
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,1.103766,-95.3731,-11.752933,-83.620167,16.724033,83.620167,-0.298041,-0.261313,33
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,1.135765,-95.3826,-11.752933,-83.629667,16.725933,83.629667,-0.298071,-0.261343,34
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,1.166636,-95.3738,-11.752933,-83.620867,16.724173,83.620867,-0.298043,-0.261315,35
18,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,8,-5.0,5.0,-,1.199274,-95.359,-11.752933,-83.606067,16.721213,83.606067,-0.297997,-0.261269,36
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.0,-95.4188,-95.399578,-0.019222,-0.003844,-0.019222,-0.298184,-6e-05,0
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.032028,-95.4231,-95.399578,-0.023522,-0.004704,-0.023522,-0.298197,-7.3e-05,1
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.064611,-95.3854,-95.399578,0.014178,0.002836,0.014178,-0.298079,4.5e-05,2
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.095601,-63.379,-95.399578,32.020578,6.404116,32.020578,-0.198059,0.100065,3
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.128129,-16.4453,-95.399578,78.954278,15.790856,78.954278,-0.051391,0.246733,4
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.176053,-16.2924,-95.399578,79.107178,15.821436,79.107178,-0.050914,0.24721,5
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.20702,-16.3965,-95.399578,79.003078,15.800616,79.003078,-0.051239,0.246885,6
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.238666,-16.2315,-95.399578,79.168078,15.833616,79.168078,-0.050723,0.247401,7
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.27203,-16.2898,-95.399578,79.109778,15.821956,79.109778,-0.050906,0.247218,8
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.303159,-16.3156,-95.399578,79.083978,15.816796,79.083978,-0.050986,0.247138,9
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.335726,-16.2737,-95.399578,79.125878,15.825176,79.125878,-0.050855,0.247269,10
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.367725,-16.2347,-95.399578,79.164878,15.832976,79.164878,-0.050733,0.247391,11
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.398753,-16.2843,-95.399578,79.115278,15.823056,79.115278,-0.050888,0.247236,12
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.431084,-16.2876,-95.399578,79.111978,15.822396,79.111978,-0.050899,0.247225,13
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.463085,-16.2925,-95.399578,79.107078,15.821416,79.107078,-0.050914,0.24721,14
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.494216,-16.3044,-95.399578,79.095178,15.819036,79.095178,-0.050951,0.247173,15
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.52812,-16.2824,-95.399578,79.117178,15.823436,79.117178,-0.050883,0.247241,16
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.576117,-16.2501,-95.399578,79.149478,15.829896,79.149478,-0.050782,0.247342,17
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.608189,-16.2677,-95.399578,79.131878,15.826376,79.131878,-0.050837,0.247287,18
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.640965,-16.2837,-95.399578,79.115878,15.823176,79.115878,-0.050887,0.247237,19
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.671822,-16.265,-95.399578,79.134578,15.826916,79.134578,-0.050828,0.247296,20
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.70575,-16.2709,-95.399578,79.128678,15.825736,79.128678,-0.050846,0.247278,21
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.736347,-16.2632,-95.399578,79.136378,15.827276,79.136378,-0.050823,0.247301,22
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.768349,-16.213,-95.399578,79.186578,15.837316,79.186578,-0.050665,0.247459,23
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.799615,-16.1936,-95.399578,79.205978,15.841196,79.205978,-0.050605,0.247519,24
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.832187,-16.2165,-95.399578,79.183078,15.836616,79.183078,-0.050677,0.247447,25
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.863123,-16.2539,-95.399578,79.145678,15.829136,79.145678,-0.050793,0.247331,26
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.896132,-16.2432,-95.399578,79.156378,15.831276,79.156378,-0.05076,0.247364,27
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.927603,-16.2335,-95.399578,79.166078,15.833216,79.166078,-0.05073,0.247394,28
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,0.975605,-16.2677,-95.399578,79.131878,15.826376,79.131878,-0.050836,0.247288,29
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,1.00692,-16.2573,-95.399578,79.142278,15.828456,79.142278,-0.050804,0.24732,30
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,1.039571,-16.2458,-95.399578,79.153778,15.830756,79.153778,-0.050768,0.247356,31
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,1.072156,-16.231,-95.399578,79.168578,15.833716,79.168578,-0.050722,0.247402,32
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,1.10416,-16.2267,-95.399578,79.172878,15.834576,79.172878,-0.050708,0.247416,33
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,1.135676,-16.2163,-95.399578,79.183278,15.836656,79.183278,-0.050676,0.247448,34
19,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,9,5.0,5.0,+,1.167683,-16.2588,-95.399578,79.140778,15.828156,79.140778,-0.050809,0.247315,35
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.0,-16.2632,-16.27283,0.00963,-0.001926,-0.00963,-0.050822,3.1e-05,0
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.046879,-16.2807,-16.27283,-0.00787,0.001574,0.00787,-0.050877,-2.4e-05,1
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.079785,-31.7013,-16.27283,-15.42847,3.085694,15.42847,-0.099067,-0.048214,2
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.112941,-95.2977,-16.27283,-79.02487,15.804974,79.02487,-0.297805,-0.246952,3
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.143907,-98.6638,-16.27283,-82.39097,16.478194,82.39097,-0.308324,-0.257471,4
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.175927,-98.8455,-16.27283,-82.57267,16.514534,82.57267,-0.308892,-0.258039,5
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.207416,-98.6801,-16.27283,-82.40727,16.481454,82.40727,-0.308375,-0.257522,6
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.239417,-98.7011,-16.27283,-82.42827,16.485654,82.42827,-0.308441,-0.257588,7
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.27142,-98.8145,-16.27283,-82.54167,16.508334,82.54167,-0.308795,-0.257942,8
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.303941,-98.6933,-16.27283,-82.42047,16.484094,82.42047,-0.308417,-0.257564,9
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.336921,-98.7095,-16.27283,-82.43667,16.487334,82.43667,-0.308467,-0.257614,10
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.367924,-98.7576,-16.27283,-82.48477,16.496954,82.48477,-0.308617,-0.257764,11
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.400438,-98.7106,-16.27283,-82.43777,16.487554,82.43777,-0.308471,-0.257618,12
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.448444,-98.7346,-16.27283,-82.46177,16.492354,82.46177,-0.308545,-0.257692,13
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.480478,-98.753,-16.27283,-82.48017,16.496034,82.48017,-0.308603,-0.25775,14
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.511975,-98.7547,-16.27283,-82.48187,16.496374,82.48187,-0.308609,-0.257756,15
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.543949,-98.7399,-16.27283,-82.46707,16.493414,82.46707,-0.308562,-0.257709,16
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.575859,-98.7672,-16.27283,-82.49437,16.498874,82.49437,-0.308647,-0.257794,17
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.60838,-98.7618,-16.27283,-82.48897,16.497794,82.48897,-0.308631,-0.257778,18
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.641385,-98.7491,-16.27283,-82.47627,16.495254,82.47627,-0.308591,-0.257738,19
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.67239,-98.7363,-16.27283,-82.46347,16.492694,82.46347,-0.308551,-0.257698,20
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.703881,-98.7488,-16.27283,-82.47597,16.495194,82.47597,-0.30859,-0.257737,21
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.736886,-98.75,-16.27283,-82.47717,16.495434,82.47717,-0.308594,-0.257741,22
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.767885,-98.7474,-16.27283,-82.47457,16.494914,82.47457,-0.308585,-0.257732,23
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.800403,-98.7539,-16.27283,-82.48107,16.496214,82.48107,-0.308606,-0.257753,24
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.8484,-98.7659,-16.27283,-82.49307,16.498614,82.49307,-0.308643,-0.25779,25
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.880405,-98.7416,-16.27283,-82.46877,16.493754,82.46877,-0.308568,-0.257716,26
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.911825,-98.7446,-16.27283,-82.47177,16.494354,82.47177,-0.308577,-0.257724,27
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.943924,-98.7101,-16.27283,-82.43727,16.487454,82.43727,-0.308469,-0.257616,28
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,0.975911,-98.7194,-16.27283,-82.44657,16.489314,82.44657,-0.308498,-0.257645,29
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,1.007421,-98.7582,-16.27283,-82.48537,16.497074,82.48537,-0.308619,-0.257766,30
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,1.039429,-98.7447,-16.27283,-82.47187,16.494374,82.47187,-0.308577,-0.257724,31
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,1.072423,-98.7544,-16.27283,-82.48157,16.496314,82.48157,-0.308607,-0.257754,32
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,1.102948,-98.7403,-16.27283,-82.46747,16.493494,82.46747,-0.308564,-0.257711,33
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,1.135446,-98.7368,-16.27283,-82.46397,16.492794,82.46397,-0.308552,-0.257699,34
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,1.168056,-98.7483,-16.27283,-82.47547,16.495094,82.47547,-0.308589,-0.257736,35
20,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,10,-5.0,5.0,-,1.199562,-98.7348,-16.27283,-82.46197,16.492394,82.46197,-0.308546,-0.257693,36
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.0,-98.7176,-98.748011,0.030411,0.006082,0.030411,-0.308493,9.5e-05,0
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.030436,-98.7527,-98.748011,-0.004689,-0.000938,-0.004689,-0.308602,-1.4e-05,1
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.062951,-98.7339,-98.748011,0.014111,0.002822,0.014111,-0.308544,4.4e-05,2
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.092889,-92.4809,-98.748011,6.267111,1.253422,6.267111,-0.289003,0.019585,3
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.126937,-24.6679,-98.748011,74.080111,14.816022,74.080111,-0.077087,0.231501,4
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.158479,-13.9102,-98.748011,84.837811,16.967562,84.837811,-0.04347,0.265118,5
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.190461,-13.8749,-98.748011,84.873111,16.974622,84.873111,-0.043359,0.265229,6
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.222526,-13.9797,-98.748011,84.768311,16.953662,84.768311,-0.043687,0.264901,7
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.253978,-13.996,-98.748011,84.752011,16.950402,84.752011,-0.043737,0.264851,8
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.302875,-13.9504,-98.748011,84.797611,16.959522,84.797611,-0.043595,0.264993,9
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.332966,-13.9511,-98.748011,84.796911,16.959382,84.796911,-0.043597,0.264991,10
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.36648,-13.9786,-98.748011,84.769411,16.953882,84.769411,-0.043683,0.264905,11
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.398608,-13.9354,-98.748011,84.812611,16.962522,84.812611,-0.043548,0.26504,12
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.431142,-13.9581,-98.748011,84.789911,16.957982,84.789911,-0.043619,0.264969,13
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.461912,-14.0162,-98.748011,84.731811,16.946362,84.731811,-0.043801,0.264787,14
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.494539,-13.9916,-98.748011,84.756411,16.951282,84.756411,-0.043724,0.264864,15
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.52637,-14.0263,-98.748011,84.721711,16.944342,84.721711,-0.043832,0.264756,16
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.557865,-14.0,-98.748011,84.748011,16.949602,84.748011,-0.04375,0.264838,17
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.589889,-14.0046,-98.748011,84.743411,16.948682,84.743411,-0.043764,0.264824,18
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.622873,-14.0209,-98.748011,84.727111,16.945422,84.727111,-0.043815,0.264773,19
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.65542,-14.0421,-98.748011,84.705911,16.941182,84.705911,-0.043882,0.264706,20
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.703461,-14.0045,-98.748011,84.743511,16.948702,84.743511,-0.043764,0.264824,21
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.734463,-14.0286,-98.748011,84.719411,16.943882,84.719411,-0.043839,0.264749,22
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.766165,-14.0165,-98.748011,84.731511,16.946302,84.731511,-0.043802,0.264786,23
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.79843,-14.0008,-98.748011,84.747211,16.949442,84.747211,-0.043753,0.264835,24
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.830325,-14.0114,-98.748011,84.736611,16.947322,84.736611,-0.043786,0.264802,25
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.861918,-14.0299,-98.748011,84.718111,16.943622,84.718111,-0.043843,0.264745,26
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.894015,-13.9982,-98.748011,84.749811,16.949962,84.749811,-0.043744,0.264844,27
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.925973,-13.9939,-98.748011,84.754111,16.950822,84.754111,-0.043731,0.264857,28
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.958452,-13.9923,-98.748011,84.755711,16.951142,84.755711,-0.043726,0.264862,29
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,0.99072,-13.9983,-98.748011,84.749711,16.949942,84.749711,-0.043745,0.264843,30
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,1.0237,-14.0078,-98.748011,84.740211,16.948042,84.740211,-0.043774,0.264814,31
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,1.054511,-14.0261,-98.748011,84.721911,16.944382,84.721911,-0.043832,0.264756,32
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,1.101577,-14.0103,-98.748011,84.737711,16.947542,84.737711,-0.043782,0.264806,33
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,1.133608,-14.0127,-98.748011,84.735311,16.947062,84.735311,-0.04379,0.264798,34
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,1.166107,-13.9976,-98.748011,84.750411,16.950082,84.750411,-0.043743,0.264845,35
21,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,11,5.0,5.0,+,1.198194,-14.0167,-98.748011,84.731311,16.946262,84.731311,-0.043802,0.264786,36
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.0,-14.0218,-14.009167,-0.012633,0.002527,0.012633,-0.043818,-3.9e-05,0
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.030657,-14.0118,-14.009167,-0.002633,0.000527,0.002633,-0.043787,-8e-06,1
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.062644,-16.1604,-14.009167,-2.151233,0.430247,2.151233,-0.050501,-0.006722,2
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.095789,-75.1239,-14.009167,-61.114733,12.222947,61.114733,-0.234762,-0.190983,3
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.12667,-92.6589,-14.009167,-78.649733,15.729947,78.649733,-0.289559,-0.24578,4
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.174182,-92.5983,-14.009167,-78.589133,15.717827,78.589133,-0.28937,-0.245591,5
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.207148,-92.6353,-14.009167,-78.626133,15.725227,78.626133,-0.289485,-0.245706,6
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.238681,-92.7918,-14.009167,-78.782633,15.756527,78.782633,-0.289975,-0.246196,7
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.27073,-92.7483,-14.009167,-78.739133,15.747827,78.739133,-0.289839,-0.24606,8
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.302108,-92.693,-14.009167,-78.683833,15.736767,78.683833,-0.289666,-0.245887,9
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.334723,-92.7375,-14.009167,-78.728333,15.745667,78.728333,-0.289805,-0.246026,10
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.366719,-92.7627,-14.009167,-78.753533,15.750707,78.753533,-0.289884,-0.246105,11
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.398724,-92.7106,-14.009167,-78.701433,15.740287,78.701433,-0.28972,-0.245941,12
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.431236,-92.7065,-14.009167,-78.697333,15.739467,78.697333,-0.289708,-0.245929,13
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.464189,-92.7439,-14.009167,-78.734733,15.746947,78.734733,-0.289825,-0.246046,14
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.49516,-92.7194,-14.009167,-78.710233,15.742047,78.710233,-0.289748,-0.245969,15
22,sprungantwort_PAN_-5deg_20260622_214009.csv,PAN,12,-5.0,5.0,-,0.528271,-92.7378,-14.009167,-78.728633,15.745727,78.728633,-0.289806,-0.246027,16
