run_id,step_id,axis,step_deg,target_angle_deg,t_sec,err_px,err_norm,phase
1782157157,7,PAN,5.000,85.000,-0.203493,-97.9147,-0.305983,pre
1782157157,7,PAN,5.000,85.000,-0.172253,-97.9155,-0.305986,pre
1782157157,7,PAN,5.000,85.000,-0.139257,-97.9249,-0.306015,pre
1782157157,7,PAN,5.000,85.000,-0.107749,-97.9148,-0.305984,pre
1782157157,7,PAN,5.000,85.000,-0.075749,-97.8971,-0.305928,pre
1782157157,7,PAN,5.000,85.000,-0.043747,-97.9188,-0.305996,pre
1782157157,7,PAN,5.000,85.000,-0.011613,-97.9264,-0.306020,pre
1782157157,7,PAN,5.000,90.000,0.000434,-97.9183,-0.305995,step
1782157157,7,PAN,5.000,90.000,0.031898,-97.9142,-0.305982,step
1782157157,7,PAN,5.000,90.000,0.064406,-97.9317,-0.306037,step
1782157157,7,PAN,5.000,90.000,0.094796,-86.2175,-0.269430,step
1782157157,7,PAN,5.000,90.000,0.127906,-17.4425,-0.054508,step
1782157157,7,PAN,5.000,90.000,0.159432,-11.7897,-0.036843,step
1782157157,7,PAN,5.000,90.000,0.191426,-11.6793,-0.036498,step
1782157157,7,PAN,5.000,90.000,0.223427,-11.7185,-0.036620,step
1782157157,7,PAN,5.000,90.000,0.255950,-11.7521,-0.036725,step
1782157157,7,PAN,5.000,90.000,0.287931,-11.7465,-0.036708,step
1782157157,7,PAN,5.000,90.000,0.319938,-11.7349,-0.036672,step
1782157157,7,PAN,5.000,90.000,0.352461,-11.7588,-0.036746,step
1782157157,7,PAN,5.000,90.000,0.399466,-11.7667,-0.036771,step
1782157157,7,PAN,5.000,90.000,0.432530,-11.7384,-0.036682,step
1782157157,7,PAN,5.000,90.000,0.462935,-11.7701,-0.036781,step
1782157157,7,PAN,5.000,90.000,0.496062,-11.7271,-0.036647,step
1782157157,7,PAN,5.000,90.000,0.528063,-11.7599,-0.036750,step
1782157157,7,PAN,5.000,90.000,0.559853,-11.7758,-0.036799,step
1782157157,7,PAN,5.000,90.000,0.591851,-11.7518,-0.036725,step
1782157157,7,PAN,5.000,90.000,0.623861,-11.7577,-0.036743,step
1782157157,7,PAN,5.000,90.000,0.655372,-11.7609,-0.036753,step
1782157157,7,PAN,5.000,90.000,0.688370,-11.7595,-0.036748,step
1782157157,7,PAN,5.000,90.000,0.720374,-11.7616,-0.036755,step
1782157157,7,PAN,5.000,90.000,0.751887,-11.7828,-0.036821,step
1782157157,7,PAN,5.000,90.000,0.799881,-11.7686,-0.036777,step
1782157157,7,PAN,5.000,90.000,0.831888,-11.7577,-0.036743,step
