run_id,step_id,axis,step_deg,target_angle_deg,t_sec,err_px,err_norm,phase
1782156527,0,PAN,-5.000,90.000,-0.299998,5.9337,0.018543,pre
1782156527,0,PAN,-5.000,90.000,-0.267969,5.9610,0.018628,pre
1782156527,0,PAN,-5.000,90.000,-0.236082,5.8236,0.018199,pre
1782156527,0,PAN,-5.000,90.000,-0.204419,5.7684,0.018026,pre
1782156527,0,PAN,-5.000,90.000,-0.172317,5.8059,0.018144,pre
1782156527,0,PAN,-5.000,90.000,-0.139422,5.8425,0.018258,pre
1782156527,0,PAN,-5.000,90.000,-0.107248,5.8837,0.018386,pre
1782156527,0,PAN,-5.000,90.000,-0.074917,5.8669,0.018334,pre
1782156527,0,PAN,-5.000,90.000,-0.036379,5.8094,0.018155,pre
1782156527,0,PAN,-5.000,90.000,-0.005742,5.8613,0.018317,pre
1782156527,0,PAN,-5.000,85.000,0.000299,5.9828,0.018696,step
1782156527,0,PAN,-5.000,85.000,0.046269,5.9957,0.018737,step
1782156527,0,PAN,-5.000,85.000,0.077923,5.8362,0.018238,step
1782156527,0,PAN,-5.000,85.000,0.124014,-10.6960,-0.033425,step
1782156527,0,PAN,-5.000,85.000,0.153943,-77.3080,-0.241587,step
1782156527,0,PAN,-5.000,85.000,0.186261,-80.1988,-0.250621,step
1782156527,0,PAN,-5.000,85.000,0.218110,-80.3669,-0.251147,step
1782156527,0,PAN,-5.000,85.000,0.250257,-80.2533,-0.250792,step
1782156527,0,PAN,-5.000,85.000,0.280752,-80.3139,-0.250981,step
1782156527,0,PAN,-5.000,85.000,0.312669,-80.3385,-0.251058,step
1782156527,0,PAN,-5.000,85.000,0.345540,-80.1840,-0.250575,step
1782156527,0,PAN,-5.000,85.000,0.377754,-80.1714,-0.250536,step
1782156527,0,PAN,-5.000,85.000,0.408567,-80.3120,-0.250975,step
1782156527,0,PAN,-5.000,85.000,0.456552,-80.3656,-0.251143,step
1782156527,0,PAN,-5.000,85.000,0.487000,-80.2851,-0.250891,step
1782156527,0,PAN,-5.000,85.000,0.516953,-80.2656,-0.250830,step
1782156527,0,PAN,-5.000,85.000,0.546951,-80.2432,-0.250760,step
1782156527,0,PAN,-5.000,85.000,0.577933,-80.2680,-0.250838,step
1782156527,0,PAN,-5.000,85.000,0.610620,-80.3518,-0.251099,step
1782156527,0,PAN,-5.000,85.000,0.641991,-80.3554,-0.251111,step
1782156527,0,PAN,-5.000,85.000,0.674987,-80.2470,-0.250772,step
1782156527,0,PAN,-5.000,85.000,0.706871,-80.2573,-0.250804,step
1782156527,0,PAN,-5.000,85.000,0.736822,-80.2711,-0.250847,step
1782156527,0,PAN,-5.000,85.000,0.768998,-80.3147,-0.250983,step
1782156527,0,PAN,-5.000,85.000,0.801049,-80.2810,-0.250878,step
1782156527,0,PAN,-5.000,85.000,0.842922,-80.2819,-0.250881,step
1782156527,0,PAN,-5.000,85.000,0.878605,-80.2846,-0.250889,step
1782156527,0,PAN,-5.000,85.000,0.910249,-80.3296,-0.251030,step
1782156527,0,PAN,-5.000,85.000,0.954765,-80.3514,-0.251098,step
1782156527,0,PAN,-5.000,85.000,0.972884,-80.3226,-0.251008,step
1782156527,0,PAN,-5.000,85.000,1.005813,-80.3149,-0.250984,step
1782156527,0,PAN,-5.000,85.000,1.050884,-80.2919,-0.250912,step
1782156527,0,PAN,-5.000,85.000,1.078954,-80.3281,-0.251025,step
1782156527,0,PAN,-5.000,85.000,1.112142,-80.3305,-0.251033,step
1782156527,0,PAN,-5.000,85.000,1.144053,-80.3251,-0.251016,step
1782156527,0,PAN,-5.000,85.000,1.173969,-80.3167,-0.250990,step
1782156527,1,PAN,5.000,85.000,-0.299995,-80.3240,-0.251013,pre
1782156527,1,PAN,5.000,85.000,-0.253210,-80.3381,-0.251056,pre
1782156527,1,PAN,5.000,85.000,-0.224023,-80.2849,-0.250890,pre
1782156527,1,PAN,5.000,85.000,-0.191723,-80.2938,-0.250918,pre
1782156527,1,PAN,5.000,85.000,-0.160236,-80.2911,-0.250910,pre
1782156527,1,PAN,5.000,85.000,-0.127084,-80.2879,-0.250900,pre
1782156527,1,PAN,5.000,85.000,-0.099111,-80.3145,-0.250983,pre
1782156527,1,PAN,5.000,85.000,-0.052761,-80.2958,-0.250925,pre
1782156527,1,PAN,5.000,85.000,-0.022169,-80.3009,-0.250940,pre
1782156527,1,PAN,5.000,90.000,0.000349,-80.2895,-0.250905,step
1782156527,1,PAN,5.000,90.000,0.031457,-80.3245,-0.251014,step
1782156527,1,PAN,5.000,90.000,0.063470,-80.4817,-0.251505,step
1782156527,1,PAN,5.000,90.000,0.096470,-78.0799,-0.244000,step
1782156527,1,PAN,5.000,90.000,0.127360,-12.3756,-0.038674,step
1782156527,1,PAN,5.000,90.000,0.157673,9.4314,0.029473,step
1782156527,1,PAN,5.000,90.000,0.188922,9.0419,0.028256,step
1782156527,1,PAN,5.000,90.000,0.221759,8.9168,0.027865,step
1782156527,1,PAN,5.000,90.000,0.254555,8.9260,0.027894,step
1782156527,1,PAN,5.000,90.000,0.285504,8.9868,0.028084,step
1782156527,1,PAN,5.000,90.000,0.334529,8.9456,0.027955,step
1782156527,1,PAN,5.000,90.000,0.367637,8.9134,0.027854,step
1782156527,1,PAN,5.000,90.000,0.400155,8.9513,0.027973,step
1782156527,1,PAN,5.000,90.000,0.431643,8.9252,0.027891,step
1782156527,1,PAN,5.000,90.000,0.477715,8.9196,0.027874,step
1782156527,1,PAN,5.000,90.000,0.505624,8.9557,0.027987,step
1782156527,1,PAN,5.000,90.000,0.535691,8.9705,0.028033,step
1782156527,1,PAN,5.000,90.000,0.553488,8.9040,0.027825,step
1782156527,1,PAN,5.000,90.000,0.582507,8.9786,0.028058,step
1782156527,1,PAN,5.000,90.000,0.614528,8.9799,0.028062,step
1782156527,1,PAN,5.000,90.000,0.646475,8.9835,0.028073,step
1782156527,1,PAN,5.000,90.000,0.678486,9.0036,0.028136,step
1782156527,1,PAN,5.000,90.000,0.725442,8.9918,0.028099,step
1782156527,1,PAN,5.000,90.000,0.758108,9.0785,0.028370,step
1782156527,1,PAN,5.000,90.000,0.789565,9.0878,0.028399,step
1782156527,1,PAN,5.000,90.000,0.822466,9.0422,0.028257,step
1782156527,1,PAN,5.000,90.000,0.854572,9.0400,0.028250,step
1782156527,1,PAN,5.000,90.000,0.885569,8.9729,0.028040,step
1782156527,1,PAN,5.000,90.000,0.917581,8.9605,0.028002,step
1782156527,1,PAN,5.000,90.000,0.950581,9.0159,0.028175,step
1782156527,1,PAN,5.000,90.000,0.981494,9.0426,0.028258,step
1782156527,1,PAN,5.000,90.000,1.013506,8.9805,0.028064,step
1782156527,1,PAN,5.000,90.000,1.046422,9.0328,0.028227,step
1782156527,1,PAN,5.000,90.000,1.079137,9.0379,0.028243,step
1782156527,1,PAN,5.000,90.000,1.125277,9.0277,0.028212,step
1782156527,1,PAN,5.000,90.000,1.158244,9.0134,0.028167,step
1782156527,1,PAN,5.000,90.000,1.189301,9.0103,0.028157,step
1782156527,2,PAN,-5.000,90.000,-0.299998,9.0192,0.028185,pre
1782156527,2,PAN,-5.000,90.000,-0.267317,9.0307,0.028221,pre
