run_id,step_id,axis,step_deg,target_angle_deg,t_sec,err_px,err_norm,phase
1782157091,0,TILT,-5.000,90.000,-0.299999,-3.8007,-0.015836,pre
1782157091,0,TILT,-5.000,90.000,-0.267918,-3.7877,-0.015782,pre
1782157091,0,TILT,-5.000,90.000,-0.236428,-3.7714,-0.015714,pre
1782157091,0,TILT,-5.000,90.000,-0.204527,-3.6299,-0.015125,pre
1782157091,0,TILT,-5.000,90.000,-0.172454,-3.4371,-0.014321,pre
1782157091,0,TILT,-5.000,90.000,-0.138903,-3.6437,-0.015182,pre
1782157091,0,TILT,-5.000,90.000,-0.106921,-3.6353,-0.015147,pre
1782157091,0,TILT,-5.000,90.000,-0.074851,-3.3443,-0.013935,pre
1782157091,0,TILT,-5.000,90.000,-0.044352,-3.3612,-0.014005,pre
1782157091,0,TILT,-5.000,90.000,-0.011349,-3.2903,-0.013710,pre
1782157091,0,TILT,-5.000,85.000,0.000174,-3.1678,-0.013199,step
1782157091,0,TILT,-5.000,85.000,0.032140,3.9407,0.016420,step
1782157091,0,TILT,-5.000,85.000,0.079809,44.0745,0.183644,step
1782157091,0,TILT,-5.000,85.000,0.111818,88.1774,0.367406,step
1782157091,0,TILT,-5.000,85.000,0.148470,95.5009,0.397920,step
1782157091,0,TILT,-5.000,85.000,0.177281,83.7076,0.348782,step
1782157091,0,TILT,-5.000,85.000,0.208353,75.1340,0.313058,step
1782157091,0,TILT,-5.000,85.000,0.240929,78.8065,0.328360,step
1782157091,0,TILT,-5.000,85.000,0.273879,86.3484,0.359785,step
1782157091,0,TILT,-5.000,85.000,0.303925,85.4124,0.355885,step
1782157091,0,TILT,-5.000,85.000,0.336607,82.4861,0.343692,step
1782157091,0,TILT,-5.000,85.000,0.368444,83.7466,0.348944,step
1782157091,0,TILT,-5.000,85.000,0.400574,83.8820,0.349508,step
1782157091,0,TILT,-5.000,85.000,0.432200,83.9857,0.349940,step
1782157091,0,TILT,-5.000,85.000,0.480211,85.4275,0.355948,step
1782157091,0,TILT,-5.000,85.000,0.511294,85.4180,0.355908,step
1782157091,0,TILT,-5.000,85.000,0.544889,85.1177,0.354657,step
1782157091,0,TILT,-5.000,85.000,0.575518,85.3187,0.355495,step
1782157091,0,TILT,-5.000,85.000,0.608906,85.3568,0.355653,step
1782157091,0,TILT,-5.000,85.000,0.639416,85.2968,0.355403,step
1782157091,0,TILT,-5.000,85.000,0.672377,85.3000,0.355417,step
1782157091,0,TILT,-5.000,85.000,0.704447,85.4707,0.356128,step
1782157091,0,TILT,-5.000,85.000,0.736033,85.4449,0.356021,step
1782157091,0,TILT,-5.000,85.000,0.768021,85.4508,0.356045,step
1782157091,0,TILT,-5.000,85.000,0.800813,85.4411,0.356004,step
1782157091,0,TILT,-5.000,85.000,0.831323,85.4784,0.356160,step
1782157091,0,TILT,-5.000,85.000,0.879471,85.4808,0.356170,step
1782157091,0,TILT,-5.000,85.000,0.911969,85.2902,0.355376,step
1782157091,0,TILT,-5.000,85.000,0.943639,85.3236,0.355515,step
1782157091,0,TILT,-5.000,85.000,0.976771,85.3311,0.355546,step
1782157091,0,TILT,-5.000,85.000,1.008936,85.2641,0.355267,step
1782157091,0,TILT,-5.000,85.000,1.039522,85.2925,0.355386,step
1782157091,0,TILT,-5.000,85.000,1.072628,85.2445,0.355185,step
1782157091,0,TILT,-5.000,85.000,1.103977,85.2378,0.355157,step
1782157091,0,TILT,-5.000,85.000,1.136347,85.4354,0.355981,step
1782157091,0,TILT,-5.000,85.000,1.168355,85.5222,0.356343,step
1782157091,0,TILT,-5.000,85.000,1.199705,85.5410,0.356421,step
1782157091,1,TILT,5.000,85.000,-0.299999,85.9790,0.358246,pre
1782157091,1,TILT,5.000,85.000,-0.267996,85.6778,0.356991,pre
1782157091,1,TILT,5.000,85.000,-0.235148,85.4406,0.356003,pre
1782157091,1,TILT,5.000,85.000,-0.204388,85.3336,0.355557,pre
1782157091,1,TILT,5.000,85.000,-0.171396,85.2965,0.355402,pre
1782157091,1,TILT,5.000,85.000,-0.139768,85.3018,0.355424,pre
1782157091,1,TILT,5.000,85.000,-0.107629,85.6188,0.356745,pre
1782157091,1,TILT,5.000,85.000,-0.059633,85.5215,0.356339,pre
1782157091,1,TILT,5.000,85.000,-0.028482,85.5397,0.356415,pre
1782157091,1,TILT,5.000,90.000,0.000263,85.6013,0.356672,step
1782157091,1,TILT,5.000,90.000,0.032077,83.4862,0.347859,step
1782157091,1,TILT,5.000,90.000,0.063955,57.7177,0.240490,step
1782157091,1,TILT,5.000,90.000,0.095530,18.2695,0.076123,step
1782157091,1,TILT,5.000,90.000,0.127512,-12.8953,-0.053730,step
1782157091,1,TILT,5.000,90.000,0.159523,-13.3110,-0.055463,step
1782157091,1,TILT,5.000,90.000,0.191268,1.5953,0.006647,step
1782157091,1,TILT,5.000,90.000,0.223241,5.1411,0.021421,step
1782157091,1,TILT,5.000,90.000,0.256240,-2.0470,-0.008529,step
1782157091,1,TILT,5.000,90.000,0.287938,-3.2754,-0.013648,step
1782157091,1,TILT,5.000,90.000,0.337011,-0.1051,-0.000438,step
1782157091,1,TILT,5.000,90.000,0.367129,-1.2407,-0.005169,step
1782157091,1,TILT,5.000,90.000,0.399245,-2.2479,-0.009366,step
1782157091,1,TILT,5.000,90.000,0.445179,-0.4400,-0.001833,step
1782157091,1,TILT,5.000,90.000,0.467587,-1.0423,-0.004343,step
1782157091,1,TILT,5.000,90.000,0.495472,-2.2742,-0.009476,step
1782157091,1,TILT,5.000,90.000,0.527356,-1.1644,-0.004852,step
1782157091,1,TILT,5.000,90.000,0.558541,-1.0269,-0.004279,step
1782157091,1,TILT,5.000,90.000,0.590111,-1.6378,-0.006824,step
1782157091,1,TILT,5.000,90.000,0.623989,-1.1861,-0.004942,step
1782157091,1,TILT,5.000,90.000,0.656937,-0.9969,-0.004154,step
1782157091,1,TILT,5.000,90.000,0.687556,-1.4407,-0.006003,step
1782157091,1,TILT,5.000,90.000,0.736595,-1.4311,-0.005963,step
1782157091,1,TILT,5.000,90.000,0.768660,-1.1899,-0.004958,step
1782157091,1,TILT,5.000,90.000,0.800153,-1.3877,-0.005782,step
1782157091,1,TILT,5.000,90.000,0.831907,-1.4426,-0.006011,step
1782157091,1,TILT,5.000,90.000,0.864196,-1.3572,-0.005655,step
1782157091,1,TILT,5.000,90.000,0.896316,-1.7765,-0.007402,step
1782157091,1,TILT,5.000,90.000,0.927744,-2.2261,-0.009275,step
1782157091,1,TILT,5.000,90.000,0.959754,-2.3016,-0.009590,step
1782157091,1,TILT,5.000,90.000,0.991502,-2.5277,-0.010532,step
1782157091,1,TILT,5.000,90.000,1.024500,-2.5434,-0.010598,step
1782157091,1,TILT,5.000,90.000,1.056508,-2.2427,-0.009345,step
1782157091,1,TILT,5.000,90.000,1.088159,-1.9327,-0.008053,step
1782157091,1,TILT,5.000,90.000,1.136542,-1.4188,-0.005912,step
1782157091,1,TILT,5.000,90.000,1.168605,-0.6404,-0.002668,step
1782157091,2,TILT,-5.000,90.000,-0.299999,-1.8170,-0.007571,pre
1782157091,2,TILT,-5.000,90.000,-0.268904,-2.1180,-0.008825,pre
1782157091,2,TILT,-5.000,90.000,-0.236116,-2.2613,-0.009422,pre
1782157091,2,TILT,-5.000,90.000,-0.204426,-2.0909,-0.008712,pre
1782157091,2,TILT,-5.000,90.000,-0.156392,-1.4745,-0.006144,pre
1782157091,2,TILT,-5.000,90.000,-0.123379,-1.3107,-0.005461,pre
1782157091,2,TILT,-5.000,90.000,-0.092777,-1.1040,-0.004600,pre
1782157091,2,TILT,-5.000,90.000,-0.060795,-1.1477,-0.004782,pre
1782157091,2,TILT,-5.000,90.000,-0.029508,-1.3017,-0.005424,pre
1782157091,2,TILT,-5.000,85.000,0.000405,-1.7511,-0.007296,step
1782157091,2,TILT,-5.000,85.000,0.032854,0.1897,0.000790,step
1782157091,2,TILT,-5.000,85.000,0.063389,28.5106,0.118794,step
1782157091,2,TILT,-5.000,85.000,0.095657,70.9709,0.295712,step
1782157091,2,TILT,-5.000,85.000,0.127651,90.2879,0.376200,step
1782157091,2,TILT,-5.000,85.000,0.159570,88.3061,0.367942,step
1782157091,2,TILT,-5.000,85.000,0.192397,78.3214,0.326339,step
1782157091,2,TILT,-5.000,85.000,0.240463,76.4694,0.318623,step
1782157091,2,TILT,-5.000,85.000,0.272011,83.3136,0.347140,step
1782157091,2,TILT,-5.000,85.000,0.305647,84.8505,0.353544,step
1782157091,2,TILT,-5.000,85.000,0.336591,82.6596,0.344415,step
1782157091,2,TILT,-5.000,85.000,0.368846,83.3667,0.347361,step
1782157091,2,TILT,-5.000,85.000,0.399542,83.8650,0.349437,step
1782157091,2,TILT,-5.000,85.000,0.430708,83.0435,0.346015,step
1782157091,2,TILT,-5.000,85.000,0.465186,83.5462,0.348109,step
1782157091,2,TILT,-5.000,85.000,0.496343,83.5577,0.348157,step
1782157091,2,TILT,-5.000,85.000,0.528467,83.1118,0.346299,step
1782157091,2,TILT,-5.000,85.000,0.560366,83.7786,0.349078,step
1782157091,2,TILT,-5.000,85.000,0.592922,83.4073,0.347530,step
1782157091,2,TILT,-5.000,85.000,0.639376,83.3179,0.347158,step
1782157091,2,TILT,-5.000,85.000,0.672028,83.5761,0.348234,step
1782157091,2,TILT,-5.000,85.000,0.703581,83.5448,0.348103,step
1782157091,2,TILT,-5.000,85.000,0.736586,83.5151,0.347980,step
1782157091,2,TILT,-5.000,85.000,0.767589,83.5997,0.348332,step
1782157091,2,TILT,-5.000,85.000,0.801000,83.6017,0.348340,step
1782157091,2,TILT,-5.000,85.000,0.832466,83.6142,0.348392,step
1782157091,2,TILT,-5.000,85.000,0.866335,83.8304,0.349293,step
1782157091,2,TILT,-5.000,85.000,0.898319,83.7854,0.349106,step
1782157091,2,TILT,-5.000,85.000,0.928848,83.7109,0.348796,step
1782157091,2,TILT,-5.000,85.000,0.961125,83.8020,0.349175,step
1782157091,2,TILT,-5.000,85.000,0.992994,83.7909,0.349129,step
1782157091,2,TILT,-5.000,85.000,1.039592,83.7462,0.348943,step
1782157091,2,TILT,-5.000,85.000,1.072110,83.8670,0.349446,step
1782157091,2,TILT,-5.000,85.000,1.104693,83.8870,0.349529,step
1782157091,2,TILT,-5.000,85.000,1.136330,83.8879,0.349533,step
1782157091,2,TILT,-5.000,85.000,1.168330,83.9328,0.349720,step
1782157091,2,TILT,-5.000,85.000,1.199987,83.9287,0.349703,step
1782157091,3,TILT,5.000,85.000,-0.299998,85.4994,0.356247,pre
1782157091,3,TILT,5.000,85.000,-0.268570,86.0722,0.358634,pre
1782157091,3,TILT,5.000,85.000,-0.236479,85.8104,0.357543,pre
1782157091,3,TILT,5.000,85.000,-0.205653,85.6691,0.356955,pre
1782157091,3,TILT,5.000,85.000,-0.172189,85.7108,0.357128,pre
1782157091,3,TILT,5.000,85.000,-0.140539,85.8218,0.357591,pre
1782157091,3,TILT,5.000,85.000,-0.108233,85.8447,0.357686,pre
1782157091,3,TILT,5.000,85.000,-0.076620,85.5959,0.356650,pre
1782157091,3,TILT,5.000,85.000,-0.044901,85.5690,0.356537,pre
1782157091,3,TILT,5.000,85.000,-0.012867,85.8806,0.357836,pre
1782157091,3,TILT,5.000,90.000,0.000282,85.9470,0.358112,step
1782157091,3,TILT,5.000,90.000,0.032192,82.4247,0.343436,step
1782157091,3,TILT,5.000,90.000,0.079460,52.0797,0.216999,step
1782157091,3,TILT,5.000,90.000,0.113502,8.4511,0.035213,step
1782157091,3,TILT,5.000,90.000,0.144153,-15.6356,-0.065148,step
1782157091,3,TILT,5.000,90.000,0.175147,-9.2708,-0.038628,step
1782157091,3,TILT,5.000,90.000,0.207330,5.9450,0.024771,step
1782157091,3,TILT,5.000,90.000,0.239933,6.3419,0.026425,step
1782157091,3,TILT,5.000,90.000,0.271965,-1.3176,-0.005490,step
1782157091,3,TILT,5.000,90.000,0.303203,-0.9557,-0.003982,step
1782157091,3,TILT,5.000,90.000,0.335720,1.2796,0.005332,step
1782157091,3,TILT,5.000,90.000,0.368787,-0.2585,-0.001077,step
1782157091,3,TILT,5.000,90.000,0.400802,-0.1773,-0.000739,step
1782157091,3,TILT,5.000,90.000,0.432407,0.5858,0.002441,step
1782157091,3,TILT,5.000,90.000,0.479644,-0.0391,-0.000163,step
